qname,join_order,exec_sql,cost
43.pkl,Leading(((cct1 ((kt ((k mk) t)) cc)) ci)),"/*+ Rows(kt #1) Rows(t #953728) Rows(mk #1884971) Rows(ci #15103853) Rows(cc #135086) Rows(k #8) Rows(cct1 #1) Rows(kt t #326992) Rows(mk t #1706455) Rows(ci t #13673448) Rows(cc t #50955) Rows(ci mk #69358471) Rows(cc mk #2628960) Rows(k mk #270) Rows(cc ci #2071066) Rows(cc cct1 #33772) Rows(kt mk t #243779) Rows(ci kt t #1953350) Rows(cc kt t #7279) Rows(ci mk t #62789903) Rows(cc mk t #2379985) Rows(k mk t #244) Rows(cc ci t #1874927) Rows(cc cct1 t #12739) Rows(cc ci mk #9510552) Rows(ci k mk #9925) Rows(cc k mk #376) Rows(cc cct1 mk #657250) Rows(cc cct1 ci #1242640) Rows(ci kt mk t #8969986) Rows(cc kt mk t #339998) Rows(k kt mk t #35) Rows(cc ci kt t #267847) Rows(cc cct1 kt t #1820) Rows(cc ci mk t #8609859) Rows(ci k mk t #8985) Rows(cc k mk t #340) Rows(cc cct1 mk t #595005) Rows(cc cct1 ci t #468732) Rows(cc ci k mk #1361) Rows(cc cct1 ci mk #2377639) Rows(cc cct1 k mk #94) Rows(cc ci kt mk t #1229980) Rows(ci k kt mk t #1284) Rows(cc k kt mk t #49) Rows(cc cct1 kt mk t #85001) Rows(cc cct1 ci kt t #66962) Rows(cc ci k mk t #1232) Rows(cc cct1 ci mk t #2152465) Rows(cc cct1 k mk t #85) Rows(cc cct1 ci k mk #340) Rows(cc ci k kt mk t #176) Rows(cc cct1 ci kt mk t #307495) Rows(cc cct1 k kt mk t #12) Rows(cc cct1 ci k mk t #308) Rows(cc cct1 ci k kt mk t #44)  */ explain (format json) SELECT COUNT(*) FROM (comp_cast_type as cct1 CROSS JOIN ((kind_type as kt CROSS JOIN ((keyword as k CROSS JOIN movie_keyword as mk) CROSS JOIN title as t)) CROSS JOIN complete_cast as cc)) CROSS JOIN cast_info as ci WHERE  cct1.kind = 'cast' AND  k.keyword IN ('superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence') AND  kt.kind = 'movie' AND  t.production_year > 1950 AND cc.subject_id = cct1.id AND ci.movie_id = cc.movie_id AND kt.id = t.kind_id AND mk.keyword_id = k.id AND mk.movie_id = cc.movie_id AND mk.movie_id = ci.movie_id AND t.id = cc.movie_id AND t.id = ci.movie_id AND t.id = mk.movie_id",50978.11
111.pkl,Leading((((mc cn) t) ci)),/*+ Rows(ci #288987) Rows(t #216340) Rows(mc #187548) Rows(cn #49805) Rows(ci t #59345) Rows(ci mc #132038) Rows(mc t #38514) Rows(cn mc #67573) Rows(ci mc t #27115) Rows(ci cn mc #47573) Rows(cn mc t #13876) Rows(ci cn mc t #9769)  */ explain (format json) SELECT COUNT(*) FROM ((movie_companies as mc CROSS JOIN company_name as cn) CROSS JOIN title as t) CROSS JOIN cast_info as ci WHERE  ci.note = '(voice)' AND  cn.country_code = '[us]' AND  mc.note LIKE '%(200%)%' AND  t.production_year BETWEEN 2007 AND 2010 AND ci.movie_id = mc.movie_id AND ci.movie_id = t.id AND mc.company_id = cn.id AND t.id = mc.movie_id,418378.04
103.pkl,Leading((ci t)),/*+ Rows(ci #15103853) Rows(t #141074) Rows(ci t #2022558)  */ explain (format json) SELECT COUNT(*) FROM cast_info as ci CROSS JOIN title as t WHERE  t.production_year BETWEEN 1980 AND 1995 AND ci.movie_id = t.id,1176794.99
108.pkl,Leading(((t (mc cn)) ci)),/*+ Rows(ci #15103853) Rows(t #1053499) Rows(mc #1087137) Rows(cn #49805) Rows(ci t #15103853) Rows(ci mc #40001768) Rows(mc t #1087137) Rows(cn mc #391694) Rows(ci mc t #40001768) Rows(ci cn mc #14412566) Rows(cn mc t #391694) Rows(ci cn mc t #14412566)  */ explain (format json) SELECT COUNT(*) FROM (title as t CROSS JOIN (movie_companies as mc CROSS JOIN company_name as cn)) CROSS JOIN cast_info as ci WHERE  cn.country_code = '[us]' AND ci.movie_id = mc.movie_id AND ci.movie_id = t.id AND mc.company_id = cn.id AND t.id = mc.movie_id,2750359.42
72.pkl,Leading(((((((cct1 ((k mk) cc)) t) mc) cn) ci) mi)),"/*+ Rows(t #435136) Rows(mi #6181550) Rows(mc #1087137) Rows(ci #353430) Rows(mk #1884971) Rows(cc #135086) Rows(cn #49805) Rows(k #1) Rows(cct1 #1) Rows(mi t #2553221) Rows(mc t #449030) Rows(ci t #145980) Rows(mk t #778567) Rows(cc t #23248) Rows(mc mi #32474763) Rows(ci mi #5322405) Rows(mi mk #76731640) Rows(cc mi #2291236) Rows(ci mc #936041) Rows(mc mk #9902691) Rows(cc mc #295698) Rows(cn mc #391694) Rows(ci mk #1622988) Rows(cc ci #48463) Rows(cc mk #2628960) Rows(k mk #34) Rows(cc cct1 #33772) Rows(mc mi t #13413344) Rows(ci mi t #2198361) Rows(mi mk t #31693160) Rows(cc mi t #946370) Rows(ci mc t #386621) Rows(mc mk t #4090198) Rows(cc mc t #122135) Rows(cn mc t #161785) Rows(ci mk t #670357) Rows(cc ci t #20017) Rows(cc mk t #1085863) Rows(k mk t #14) Rows(cc cct1 t #5812) Rows(ci mc mi #27961243) Rows(mc mi mk #295811415) Rows(cc mc mi #8833022) Rows(cn mc mi #11700605) Rows(ci mi mk #24441039) Rows(cc ci mi #729817) Rows(cc mi mk #28441132) Rows(k mi mk #1384) Rows(cc cct1 mi #572818) Rows(ci mc mk #4298397) Rows(cc ci mc #128352) Rows(ci cn mc #337254) Rows(cc mc mk #2693498) Rows(cn mc mk #3567924) Rows(k mc mk #179) Rows(cc cn mc #106539) Rows(cc cct1 mc #73925) Rows(cc ci mk #222547) Rows(ci k mk #29) Rows(cc cct1 ci #29078) Rows(cc k mk #47) Rows(cc cct1 mk #657250) Rows(ci mc mi t #11549084) Rows(mc mi mk t #122181653) Rows(cc mc mi t #3648383) Rows(cn mc mi t #4832806) Rows(ci mi mk t #10095102) Rows(cc ci mi t #301443) Rows(cc mi mk t #11747297) Rows(k mi mk t #572) Rows(cc cct1 mi t #236596) Rows(ci mc mk t #1775406) Rows(cc ci mc t #53014) Rows(ci cn mc t #139299) Rows(cc mc mk t #1112520) Rows(cn mc mk t #1473692) Rows(k mc mk t #74) Rows(cc cn mc t #44005) Rows(cc cct1 mc t #30534) Rows(cc ci mk t #91920) Rows(ci k mk t #12) Rows(cc cct1 ci t #5004) Rows(cc k mk t #19) Rows(cc cct1 mk t #271470) Rows(ci mc mi mk #64730810) Rows(cc ci mc mi #1932885) Rows(ci cn mc mi #10074383) Rows(cc mc mi mk #80459675) Rows(cn mc mi mk #106580381) Rows(k mc mi mk #5347) Rows(cc cn mc mi #3182519) Rows(cc cct1 mc mi #2208287) Rows(cc ci mi mk #3351396) Rows(ci k mi mk #437) Rows(cc cct1 ci mi #437894) Rows(cc k mi mk #509) Rows(cc cct1 mi mk #7110389) Rows(cc ci mc mk #589404) Rows(ci cn mc mk #1548705) Rows(ci k mc mk #77) Rows(cc ci cn mc #46245) Rows(cc cct1 ci mc #32088) Rows(cc cn mc mk #970461) Rows(cc k mc mk #48) Rows(cc cct1 mc mk #673384) Rows(cn k mc mk #64) Rows(cc cct1 cn mc #26635) Rows(cc ci k mk #4) Rows(cc cct1 ci mk #133529) Rows(cc cct1 k mk #12) Rows(ci mc mi mk t #26736350) Rows(cc ci mc mi t #798357) Rows(ci cn mc mi t #4161113) Rows(cc mc mi mk t #33232984) Rows(cn mc mi mk t #44021855) Rows(k mc mi mk t #2209) Rows(cc cn mc mi t #1314505) Rows(cc cct1 mc mi t #912108) Rows(cc ci mi mk t #1384258) Rows(ci k mi mk t #180) Rows(cc cct1 ci mi t #75361) Rows(cc k mi mk t #210) Rows(cc cct1 mi mk t #2936868) Rows(cc ci mc mk t #243447) Rows(ci cn mc mk t #639675) Rows(ci k mc mk t #32) Rows(cc ci cn mc t #19101) Rows(cc cct1 ci mc t #13254) Rows(cc cn mc mk t #400838) Rows(cc k mc mk t #20) Rows(cc cct1 mc mk t #278134) Rows(cn k mc mk t #26) Rows(cc cct1 cn mc t #11001) Rows(cc ci k mk t #2) Rows(cc cct1 ci mk t #22980) Rows(cc cct1 k mk t #5) Rows(cc ci mc mi mk #8876010) Rows(ci cn mc mi mk #23322389) Rows(ci k mc mi mk #1158) Rows(cc ci cn mc mi #696417) Rows(cc cct1 ci mc mi #483228) Rows(cc cn mc mi mk #28989445) Rows(cc k mc mi mk #1439) Rows(cc cct1 mc mi mk #20115201) Rows(cn k mc mi mk #1906) Rows(cc cct1 cn mc mi #795636) Rows(cc ci k mi mk #60) Rows(cc cct1 ci mi mk #837856) Rows(cc cct1 k mi mk #127) Rows(cc ci cn mc mk #212362) Rows(cc ci k mc mk #11) Rows(cc cct1 ci mc mk #147353) Rows(ci cn k mc mk #28) Rows(cc cct1 ci cn mc #11561) Rows(cc cn k mc mk #17) Rows(cc cct1 cn mc mk #242617) Rows(cc cct1 k mc mk #12) Rows(cc cct1 ci k mk #1) Rows(cc ci mc mi mk t #3666138) Rows(ci cn mc mi mk t #9633057) Rows(ci k mc mi mk t #478) Rows(cc ci cn mc mi t #287648) Rows(cc cct1 ci mc mi t #199592) Rows(cc cn mc mi mk t #11973772) Rows(cc k mc mi mk t #594) Rows(cc cct1 mc mi mk t #8308363) Rows(cn k mc mi mk t #787) Rows(cc cct1 cn mc mi t #328629) Rows(cc ci k mi mk t #25) Rows(cc cct1 ci mi mk t #346068) Rows(cc cct1 k mi mk t #52) Rows(cc ci cn mc mk t #87714) Rows(cc ci k mc mk t #5) Rows(cc cct1 ci mc mk t #60862) Rows(ci cn k mc mk t #12) Rows(cc cct1 ci cn mc t #4775) Rows(cc cn k mc mk t #7) Rows(cc cct1 cn mc mk t #100210) Rows(cc cct1 k mc mk t #5) Rows(cc cct1 ci k mk t #1) Rows(cc ci cn mc mi mk #3198020) Rows(cc ci k mc mi mk #159) Rows(cc cct1 ci mc mi mk #2219031) Rows(ci cn k mc mi mk #417) Rows(cc cct1 ci cn mc mi #174104) Rows(cc cn k mc mi mk #519) Rows(cc cct1 cn mc mi mk #7247418) Rows(cc cct1 k mc mi mk #360) Rows(cc cct1 ci k mi mk #15) Rows(cc ci cn k mc mk #4) Rows(cc cct1 ci cn mc mk #53090) Rows(cc cct1 ci k mc mk #3) Rows(cc cct1 cn k mc mk #4) Rows(cc ci cn mc mi mk t #1320907) Rows(cc ci k mc mi mk t #66) Rows(cc cct1 ci mc mi mk t #916547) Rows(ci cn k mc mi mk t #172) Rows(cc cct1 ci cn mc mi t #71912) Rows(cc cn k mc mi mk t #214) Rows(cc cct1 cn mc mi mk t #2993466) Rows(cc cct1 k mc mi mk t #149) Rows(cc cct1 ci k mi mk t #6) Rows(cc ci cn k mc mk t #2) Rows(cc cct1 ci cn mc mk t #21928) Rows(cc cct1 ci k mc mk t #1) Rows(cc cct1 cn k mc mk t #2) Rows(cc ci cn k mc mi mk #57) Rows(cc cct1 ci cn mc mi mk #799505) Rows(cc cct1 ci k mc mi mk #40) Rows(cc cct1 cn k mc mi mk #130) Rows(cc cct1 ci cn k mc mk #1) Rows(cc ci cn k mc mi mk t #24) Rows(cc cct1 ci cn mc mi mk t #330227) Rows(cc cct1 ci k mc mi mk t #17) Rows(cc cct1 cn k mc mi mk t #54) Rows(cc cct1 ci cn k mc mk t #1) Rows(cc cct1 ci cn k mc mi mk #14) Rows(cc cct1 ci cn k mc mi mk t #6)  */ explain (format json) SELECT COUNT(*) FROM (((((comp_cast_type as cct1 CROSS JOIN ((keyword as k CROSS JOIN movie_keyword as mk) CROSS JOIN complete_cast as cc)) CROSS JOIN title as t) CROSS JOIN movie_companies as mc) CROSS JOIN company_name as cn) CROSS JOIN cast_info as ci) CROSS JOIN movie_info as mi WHERE  cct1.kind = 'cast' AND  ci.note IN ('(voice)', '(voice: Japanese version)', '(voice) (uncredited)', '(voice: English version)') AND  cn.country_code = '[us]' AND  k.keyword = 'computer-animation' AND  mi.info IS NOT NULL AND  t.production_year BETWEEN 2000 AND 2010 AND cc.subject_id = cct1.id AND ci.movie_id = cc.movie_id AND ci.movie_id = mk.movie_id AND mc.company_id = cn.id AND mc.movie_id = cc.movie_id AND mc.movie_id = ci.movie_id AND mc.movie_id = mk.movie_id AND mi.movie_id = cc.movie_id AND mi.movie_id = ci.movie_id AND mi.movie_id = mc.movie_id AND mi.movie_id = mk.movie_id AND mk.keyword_id = k.id AND mk.movie_id = cc.movie_id AND t.id = cc.movie_id AND t.id = ci.movie_id AND t.id = mc.movie_id AND t.id = mi.movie_id AND t.id = mk.movie_id",82036.95
78.pkl,Leading((((((((k mk) t) mi) cc) cct1) ci) mi_idx)),"/*+ Rows(t #573441) Rows(mi #27405) Rows(mi_idx #575015) Rows(ci #529138) Rows(mk #1884971) Rows(cc #135086) Rows(k #7) Rows(cct1 #2) Rows(mi t #14917) Rows(mi_idx t #312992) Rows(ci t #288021) Rows(mk t #1026028) Rows(cc t #30638) Rows(mi mi_idx #78175) Rows(ci mi #35327) Rows(mi mk #340178) Rows(cc mi #10158) Rows(ci mi_idx #741234) Rows(mi_idx mk #5377062) Rows(cc mi_idx #160561) Rows(ci mk #2429858) Rows(cc ci #72556) Rows(cc mk #2628960) Rows(k mk #236) Rows(cc cct1 #67543) Rows(mi mi_idx t #42552) Rows(ci mi t #19229) Rows(mi mk t #185166) Rows(cc mi t #5529) Rows(ci mi_idx t #403468) Rows(mi_idx mk t #2926843) Rows(cc mi_idx t #87397) Rows(ci mk t #1322621) Rows(cc ci t #39494) Rows(cc mk t #1430996) Rows(k mk t #128) Rows(cc cct1 t #15319) Rows(ci mi mi_idx #100774) Rows(mi mi_idx mk #970392) Rows(cc mi mi_idx #28976) Rows(ci mi mk #162226) Rows(cc ci mi #4844) Rows(cc mi mk #126090) Rows(k mi mk #43) Rows(cc cct1 mi #5079) Rows(ci mi_idx mk #3403823) Rows(cc ci mi_idx #101639) Rows(cc mi_idx mk #1501432) Rows(k mi_idx mk #673) Rows(cc cct1 mi_idx #80280) Rows(cc ci mk #333186) Rows(ci k mk #304) Rows(cc cct1 ci #36278) Rows(cc k mk #329) Rows(cc cct1 mk #1314480) Rows(ci mi mi_idx t #54853) Rows(mi mi_idx mk t #528204) Rows(cc mi mi_idx t #15772) Rows(ci mi mk t #88303) Rows(cc ci mi t #2637) Rows(cc mi mk t #68634) Rows(k mi mk t #23) Rows(cc cct1 mi t #2765) Rows(ci mi_idx mk t #1852770) Rows(cc ci mi_idx t #55324) Rows(cc mi_idx mk t #817260) Rows(k mi_idx mk t #366) Rows(cc cct1 mi_idx t #43698) Rows(cc ci mk t #181360) Rows(ci k mk t #165) Rows(cc cct1 ci t #19747) Rows(cc k mk t #179) Rows(cc cct1 mk t #715498) Rows(ci mi mi_idx mk #227252) Rows(cc ci mi mi_idx #6786) Rows(cc mi mi_idx mk #359682) Rows(k mi mi_idx mk #123) Rows(cc cct1 mi mi_idx #14488) Rows(cc ci mi mk #22245) Rows(ci k mi mk #20) Rows(cc cct1 ci mi #2422) Rows(cc k mi mk #16) Rows(cc cct1 mi mk #63042) Rows(cc ci mi_idx mk #466738) Rows(ci k mi_idx mk #426) Rows(cc cct1 ci mi_idx #50820) Rows(cc k mi_idx mk #188) Rows(cc cct1 mi_idx mk #750716) Rows(cc ci k mk #42) Rows(cc cct1 ci mk #166594) Rows(cc cct1 k mk #165) Rows(ci mi mi_idx mk t #123698) Rows(cc ci mi mi_idx t #3694) Rows(cc mi mi_idx mk t #195782) Rows(k mi mi_idx mk t #67) Rows(cc cct1 mi mi_idx t #7886) Rows(cc ci mi mk t #12108) Rows(ci k mi mk t #11) Rows(cc cct1 ci mi t #1318) Rows(cc k mi mk t #9) Rows(cc cct1 mi mk t #34315) Rows(cc ci mi_idx mk t #254055) Rows(ci k mi_idx mk t #232) Rows(cc cct1 ci mi_idx t #27662) Rows(cc k mi_idx mk t #102) Rows(cc cct1 mi_idx mk t #408630) Rows(cc ci k mk t #23) Rows(cc cct1 ci mk t #90680) Rows(cc cct1 k mk t #90) Rows(cc ci mi mi_idx mk #31161) Rows(ci k mi mi_idx mk #28) Rows(cc cct1 ci mi mi_idx #3393) Rows(cc k mi mi_idx mk #45) Rows(cc cct1 mi mi_idx mk #179833) Rows(cc ci k mi mk #3) Rows(cc cct1 ci mi mk #11122) Rows(cc cct1 k mi mk #8) Rows(cc ci k mi_idx mk #58) Rows(cc cct1 ci mi_idx mk #233371) Rows(cc cct1 k mi_idx mk #94) Rows(cc cct1 ci k mk #21) Rows(cc ci mi mi_idx mk t #16962) Rows(ci k mi mi_idx mk t #15) Rows(cc cct1 ci mi mi_idx t #1847) Rows(cc k mi mi_idx mk t #24) Rows(cc cct1 mi mi_idx mk t #97887) Rows(cc ci k mi mk t #2) Rows(cc cct1 ci mi mk t #6054) Rows(cc cct1 k mi mk t #4) Rows(cc ci k mi_idx mk t #32) Rows(cc cct1 ci mi_idx mk t #127028) Rows(cc cct1 k mi_idx mk t #51) Rows(cc cct1 ci k mk t #11) Rows(cc ci k mi mi_idx mk #4) Rows(cc cct1 ci mi mi_idx mk #15581) Rows(cc cct1 k mi mi_idx mk #23) Rows(cc cct1 ci k mi mk #1) Rows(cc cct1 ci k mi_idx mk #29) Rows(cc ci k mi mi_idx mk t #2) Rows(cc cct1 ci mi mi_idx mk t #8481) Rows(cc cct1 k mi mi_idx mk t #13) Rows(cc cct1 ci k mi mk t #1) Rows(cc cct1 ci k mi_idx mk t #16) Rows(cc cct1 ci k mi mi_idx mk #2) Rows(cc cct1 ci k mi mi_idx mk t #1)  */ explain (format json) SELECT COUNT(*) FROM ((((((keyword as k CROSS JOIN movie_keyword as mk) CROSS JOIN title as t) CROSS JOIN movie_info as mi) CROSS JOIN complete_cast as cc) CROSS JOIN comp_cast_type as cct1) CROSS JOIN cast_info as ci) CROSS JOIN movie_info_idx as mi_idx WHERE  cct1.kind IN ('cast', 'crew') AND  ci.note IN ('(writer)', '(head writer)', '(written by)', '(story)', '(story editor)') AND  k.keyword IN ('murder', 'violence', 'blood', 'gore', 'death', 'female-nudity', 'hospital') AND  mi.info IN ('Horror', 'Thriller') AND  t.production_year > 2000 AND cc.subject_id = cct1.id AND ci.movie_id = cc.movie_id AND ci.movie_id = mk.movie_id AND mi.movie_id = cc.movie_id AND mi.movie_id = ci.movie_id AND mi.movie_id = mi_idx.movie_id AND mi.movie_id = mk.movie_id AND mi_idx.movie_id = cc.movie_id AND mi_idx.movie_id = ci.movie_id AND mi_idx.movie_id = mk.movie_id AND mk.keyword_id = k.id AND mk.movie_id = cc.movie_id AND t.id = cc.movie_id AND t.id = ci.movie_id AND t.id = mi.movie_id AND t.id = mi_idx.movie_id AND t.id = mk.movie_id",192246.82
63.pkl,Leading((((cct1 ((kt ((k mk) t)) cc)) ci) mi_idx)),"/*+ Rows(kt #1) Rows(t #573441) Rows(mk #1884971) Rows(ci #15103853) Rows(cc #135086) Rows(mi_idx #575015) Rows(k #10) Rows(cct1 #1) Rows(kt t #196608) Rows(mk t #1026028) Rows(ci t #8221332) Rows(cc t #30638) Rows(mi_idx t #312992) Rows(ci mk #69358471) Rows(cc mk #2628960) Rows(mi_idx mk #5377062) Rows(k mk #337) Rows(cc ci #2071066) Rows(ci mi_idx #21157957) Rows(cc mi_idx #160561) Rows(cc cct1 #33772) Rows(kt mk t #146575) Rows(ci kt t #1174476) Rows(cc kt t #4377) Rows(kt mi_idx t #44713) Rows(ci mk t #37753214) Rows(cc mk t #1430996) Rows(mi_idx mk t #2926843) Rows(k mk t #183) Rows(cc ci t #1127323) Rows(ci mi_idx t #11516702) Rows(cc mi_idx t #87397) Rows(cc cct1 t #7660) Rows(cc ci mk #9510552) Rows(ci mi_idx mk #97159548) Rows(ci k mk #12407) Rows(cc mi_idx mk #7499365) Rows(cc k mk #470) Rows(cc cct1 mk #657250) Rows(k mi_idx mk #961) Rows(cc ci mi_idx #5907917) Rows(cc cct1 ci #1242640) Rows(cc cct1 mi_idx #40141) Rows(ci kt mk t #5393316) Rows(cc kt mk t #204428) Rows(kt mi_idx mk t #418118) Rows(k kt mk t #26) Rows(cc ci kt t #161046) Rows(ci kt mi_idx t #1645243) Rows(cc kt mi_idx t #12485) Rows(cc cct1 kt t #1094) Rows(cc ci mk t #5176785) Rows(ci mi_idx mk t #52885900) Rows(ci k mk t #6753) Rows(cc mi_idx mk t #4082055) Rows(cc k mk t #256) Rows(cc cct1 mk t #357754) Rows(k mi_idx mk t #523) Rows(cc ci mi_idx t #3215798) Rows(cc cct1 ci t #281831) Rows(cc cct1 mi_idx t #21850) Rows(cc ci mi_idx mk #275942919) Rows(cc ci k mk #1701) Rows(cc cct1 ci mk #2377639) Rows(ci k mi_idx mk #17380) Rows(cc k mi_idx mk #1341) Rows(cc cct1 mi_idx mk #1874870) Rows(cc cct1 k mk #118) Rows(cc cct1 ci mi_idx #1476980) Rows(cc ci kt mk t #739541) Rows(ci kt mi_idx mk t #7555129) Rows(ci k kt mk t #965) Rows(cc kt mi_idx mk t #583151) Rows(cc k kt mk t #37) Rows(cc cct1 kt mk t #51108) Rows(k kt mi_idx mk t #75) Rows(cc ci kt mi_idx t #459400) Rows(cc cct1 ci kt t #40262) Rows(cc cct1 kt mi_idx t #3121) Rows(cc ci mi_idx mk t #150201293) Rows(cc ci k mk t #926) Rows(cc cct1 ci mk t #1294197) Rows(ci k mi_idx mk t #9460) Rows(cc k mi_idx mk t #730) Rows(cc cct1 mi_idx mk t #1020530) Rows(cc cct1 k mk t #64) Rows(cc cct1 ci mi_idx t #803950) Rows(cc ci k mi_idx mk #49360) Rows(cc cct1 ci mi_idx mk #68985745) Rows(cc cct1 ci k mk #425) Rows(cc cct1 k mi_idx mk #335) Rows(cc ci kt mi_idx mk t #21457328) Rows(cc ci k kt mk t #132) Rows(cc cct1 ci kt mk t #184885) Rows(ci k kt mi_idx mk t #1351) Rows(cc k kt mi_idx mk t #104) Rows(cc cct1 kt mi_idx mk t #145790) Rows(cc cct1 k kt mk t #9) Rows(cc cct1 ci kt mi_idx t #114850) Rows(cc ci k mi_idx mk t #26868) Rows(cc cct1 ci mi_idx mk t #37550331) Rows(cc cct1 ci k mk t #231) Rows(cc cct1 k mi_idx mk t #182) Rows(cc cct1 ci k mi_idx mk #12340) Rows(cc ci k kt mi_idx mk t #3838) Rows(cc cct1 ci kt mi_idx mk t #5364333) Rows(cc cct1 ci k kt mk t #33) Rows(cc cct1 k kt mi_idx mk t #26) Rows(cc cct1 ci k mi_idx mk t #6717) Rows(cc cct1 ci k kt mi_idx mk t #960)  */ explain (format json) SELECT COUNT(*) FROM ((comp_cast_type as cct1 CROSS JOIN ((kind_type as kt CROSS JOIN ((keyword as k CROSS JOIN movie_keyword as mk) CROSS JOIN title as t)) CROSS JOIN complete_cast as cc)) CROSS JOIN cast_info as ci) CROSS JOIN movie_info_idx as mi_idx WHERE  cct1.kind = 'cast' AND  k.keyword IN ('superhero', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence', 'magnet', 'web', 'claw', 'laser') AND  kt.kind = 'movie' AND  t.production_year > 2000 AND cc.movie_id = mi_idx.movie_id AND cc.subject_id = cct1.id AND ci.movie_id = cc.movie_id AND ci.movie_id = mi_idx.movie_id AND kt.id = t.kind_id AND mk.keyword_id = k.id AND mk.movie_id = cc.movie_id AND mk.movie_id = ci.movie_id AND mk.movie_id = mi_idx.movie_id AND t.id = cc.movie_id AND t.id = ci.movie_id AND t.id = mi_idx.movie_id AND t.id = mk.movie_id",131380.1
40.pkl,Leading(((((it mi_idx) t) mc) ct)),/*+ Rows(ct #1) Rows(mc #562482) Rows(t #300530) Rows(mi_idx #575015) Rows(it #1) Rows(ct mc #140620) Rows(mc t #160458) Rows(mc mi_idx #1562974) Rows(mi_idx t #164033) Rows(it mi_idx #5089) Rows(ct mc t #40115) Rows(ct mc mi_idx #390743) Rows(mc mi_idx t #445867) Rows(it mc mi_idx #13832) Rows(it mi_idx t #1452) Rows(ct mc mi_idx t #111467) Rows(ct it mc mi_idx #3458) Rows(it mc mi_idx t #3946) Rows(ct it mc mi_idx t #986)  */ explain (format json) SELECT COUNT(*) FROM (((info_type as it CROSS JOIN movie_info_idx as mi_idx) CROSS JOIN title as t) CROSS JOIN movie_companies as mc) CROSS JOIN company_type as ct WHERE  ct.kind = 'production companies' AND  it.info = 'bottom 10 rank' AND  mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%' AND  t.production_year BETWEEN 2005 AND 2010 AND ct.id = mc.company_type_id AND mc.movie_id = mi_idx.movie_id AND mc.movie_id = t.id AND mi_idx.info_type_id = it.id AND t.id = mi_idx.movie_id,19332.85
100.pkl,Leading((((k mk) t) ci)),"/*+ Rows(k #8) Rows(mk #1884971) Rows(t #573441) Rows(ci #15103853) Rows(k mk #270) Rows(mk t #1026028) Rows(ci mk #69358471) Rows(ci t #8221332) Rows(k mk t #147) Rows(ci k mk #9925) Rows(ci mk t #37753214) Rows(ci k mk t #5402)  */ explain (format json) SELECT COUNT(*) FROM ((keyword as k CROSS JOIN movie_keyword as mk) CROSS JOIN title as t) CROSS JOIN cast_info as ci WHERE  k.keyword IN ('superhero', 'sequel', 'second-part', 'marvel-comics', 'based-on-comic', 'tv-special', 'fight', 'violence') AND  t.production_year > 2000 AND k.id = mk.keyword_id AND mk.movie_id = ci.movie_id AND mk.movie_id = t.id AND t.id = ci.movie_id",58372.14
113.pkl,Leading(((t (mc cn)) ci)),"/*+ Rows(ci #353430) Rows(t #1053499) Rows(mc #1087137) Rows(cn #49805) Rows(ci t #353430) Rows(ci mc #936041) Rows(mc t #1087137) Rows(cn mc #391694) Rows(ci mc t #936041) Rows(ci cn mc #337254) Rows(cn mc t #391694) Rows(ci cn mc t #337254)  */ explain (format json) SELECT COUNT(*) FROM (title as t CROSS JOIN (movie_companies as mc CROSS JOIN company_name as cn)) CROSS JOIN cast_info as ci WHERE  ci.note IN ('(voice)', '(voice: Japanese version)', '(voice) (uncredited)', '(voice: English version)') AND  cn.country_code = '[us]' AND ci.movie_id = mc.movie_id AND ci.movie_id = t.id AND mc.company_id = cn.id AND t.id = mc.movie_id",2469400.94
